,Marital status,attendance,Course,Esn,Debtor,fees,Gender,scholarship,Target,Sector
2110,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
2111,0,1,4,0,0,1,0,1,1,Agronomy and Veterinary Science
2112,0,1,13,0,0,1,0,0,1,Social Services and Health
2113,0,1,10,0,1,1,0,0,1,Social Services and Health
2114,0,1,16,0,0,1,0,0,0,Education
2115,0,1,14,0,0,1,0,0,0,Business and Communication
2116,0,1,10,0,0,1,0,0,1,Social Services and Health
2117,0,1,12,0,0,1,0,0,0,Social Services and Health
2118,0,1,15,0,0,1,0,0,1,Business and Communication
2119,0,1,2,0,0,1,0,0,2,Technology and Design
2120,0,1,6,0,1,0,0,1,0,Agronomy and Veterinary Science
2121,0,1,9,0,1,1,0,0,1,Business and Communication
2122,0,1,9,0,0,1,0,1,1,Business and Communication
2123,0,1,10,0,0,1,0,0,0,Social Services and Health
2124,0,1,2,0,0,1,0,0,1,Technology and Design
2125,0,1,11,0,0,1,0,1,0,Tourism
2126,0,1,12,0,0,1,0,1,0,Social Services and Health
2127,0,1,12,0,0,0,0,0,0,Social Services and Health
2128,0,1,2,0,0,1,0,1,0,Technology and Design
2129,0,1,5,0,0,1,0,0,1,Technology and Design
2130,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
2131,0,1,10,0,0,1,0,1,1,Social Services and Health
2132,0,1,9,0,0,1,0,0,1,Business and Communication
2133,0,1,12,0,0,1,0,1,1,Social Services and Health
2134,0,1,12,0,0,1,0,0,1,Social Services and Health
2135,0,1,11,0,1,1,0,0,0,Tourism
2136,0,1,5,0,0,0,0,0,1,Technology and Design
2137,0,1,15,0,0,1,0,0,1,Business and Communication
2138,0,1,13,0,0,1,0,1,1,Social Services and Health
2139,0,1,9,0,1,0,0,1,0,Business and Communication
2140,0,1,12,0,0,1,0,0,2,Social Services and Health
2141,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
2142,0,1,10,0,0,1,0,0,1,Social Services and Health
2143,0,1,2,0,0,1,0,0,1,Technology and Design
2144,1,0,3,0,0,1,0,0,1,Social Services and Health
2145,0,1,8,0,1,0,0,0,2,Agronomy and Veterinary Science
2146,0,1,5,0,0,1,0,1,1,Technology and Design
2147,0,1,11,0,0,1,0,0,1,Tourism
2148,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
2149,0,1,10,0,0,1,0,1,1,Social Services and Health
2150,0,1,16,0,0,1,0,0,1,Education
2151,0,1,6,0,0,1,0,0,2,Agronomy and Veterinary Science
2152,0,1,12,0,0,1,0,0,1,Social Services and Health
2153,0,1,10,0,0,1,0,0,1,Social Services and Health
2154,0,1,5,1,0,1,0,0,1,Technology and Design
2155,0,1,12,0,0,1,0,1,1,Social Services and Health
2156,0,1,2,0,0,1,0,0,2,Technology and Design
2157,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
2158,0,1,16,0,0,1,0,0,1,Education
2159,0,1,11,0,0,1,0,1,0,Tourism
2160,0,1,12,0,0,1,0,1,1,Social Services and Health
2161,0,1,14,0,1,0,0,0,0,Business and Communication
2162,0,1,10,0,0,1,0,0,0,Social Services and Health
2163,0,1,12,0,0,1,0,0,1,Social Services and Health
2164,0,1,15,0,0,1,0,0,1,Business and Communication
2165,0,1,10,0,0,1,0,0,1,Social Services and Health
2166,0,1,12,0,0,1,0,1,1,Social Services and Health
2167,0,1,9,0,0,1,0,0,1,Business and Communication
2168,0,1,12,0,0,1,0,0,1,Social Services and Health
2169,0,1,14,0,0,1,0,0,1,Business and Communication
2170,0,1,12,0,0,1,0,0,1,Social Services and Health
2171,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
2172,1,1,5,0,0,1,0,0,1,Technology and Design
2173,0,1,6,0,1,0,0,0,0,Agronomy and Veterinary Science
2174,0,1,10,0,0,1,0,1,1,Social Services and Health
2175,0,1,2,0,0,1,0,0,1,Technology and Design
2176,0,1,5,0,0,1,0,0,1,Technology and Design
2177,0,0,3,0,1,1,0,0,0,Social Services and Health
2178,0,1,12,1,0,1,0,0,1,Social Services and Health
2179,0,1,15,0,0,1,0,0,1,Business and Communication
2180,0,1,2,0,0,1,0,0,0,Technology and Design
2181,0,1,10,0,0,1,0,1,1,Social Services and Health
2182,0,1,12,0,0,1,0,1,1,Social Services and Health
2183,0,1,16,0,0,1,0,0,0,Education
2184,0,1,10,0,0,1,0,0,2,Social Services and Health
2185,0,1,11,0,0,1,0,1,1,Tourism
2186,0,1,5,0,0,1,0,1,2,Technology and Design
2187,0,1,12,0,0,1,0,1,1,Social Services and Health
2188,0,1,11,0,0,1,0,1,1,Tourism
2189,0,1,15,0,1,1,1,0,0,Business and Communication
2190,0,1,2,0,0,1,1,1,2,Technology and Design
2191,0,1,12,0,0,1,1,0,0,Social Services and Health
2192,0,1,4,0,1,0,1,0,0,Agronomy and Veterinary Science
2193,0,1,7,0,0,1,1,0,2,Technology and Design
2194,0,1,2,0,0,1,1,1,1,Technology and Design
2195,0,1,15,0,0,1,1,1,2,Business and Communication
2196,0,1,9,0,0,1,1,0,2,Business and Communication
2197,0,1,5,0,0,1,1,0,2,Technology and Design
2198,0,1,9,0,0,1,1,0,0,Business and Communication
2199,0,1,13,0,0,1,1,0,0,Social Services and Health
2200,0,0,3,0,1,0,1,0,0,Social Services and Health
2201,0,1,12,0,0,1,1,0,1,Social Services and Health
2202,0,1,11,0,0,1,1,0,1,Tourism
2203,1,1,2,0,0,1,1,0,0,Technology and Design
2204,0,1,5,0,0,1,1,0,1,Technology and Design
2205,0,1,7,0,0,1,1,1,2,Technology and Design
2206,0,1,9,0,0,0,1,0,0,Business and Communication
2207,0,1,9,0,0,1,1,0,2,Business and Communication
2208,0,1,9,0,0,1,1,1,2,Business and Communication
2209,0,1,15,0,1,0,1,0,0,Business and Communication
2210,0,1,12,0,0,1,1,0,1,Social Services and Health
2211,0,1,5,0,0,1,1,0,1,Technology and Design
2212,0,1,7,0,0,1,1,0,2,Technology and Design
2213,0,1,10,0,0,1,1,0,0,Social Services and Health
2214,0,1,4,0,1,1,1,0,1,Agronomy and Veterinary Science
2215,0,1,15,0,0,1,1,0,2,Business and Communication
2216,0,1,13,0,0,1,1,0,1,Social Services and Health
2217,0,1,9,0,0,1,1,0,0,Business and Communication
2218,0,1,15,0,0,1,1,0,1,Business and Communication
2219,0,1,5,0,0,1,1,0,1,Technology and Design
2220,0,1,12,0,0,1,1,0,1,Social Services and Health
2221,0,1,12,0,0,1,1,0,1,Social Services and Health
2222,0,1,7,0,0,1,1,0,2,Technology and Design
2223,0,1,2,0,0,0,1,0,0,Technology and Design
2224,0,1,12,0,0,1,1,1,1,Social Services and Health
2225,0,1,11,0,0,1,1,0,0,Tourism
2226,0,1,14,0,0,1,1,0,1,Business and Communication
2227,0,1,4,0,1,1,1,0,0,Agronomy and Veterinary Science
2228,1,1,15,0,0,1,1,0,0,Business and Communication
2229,0,1,5,0,0,1,1,0,1,Technology and Design
2230,0,1,2,0,0,1,1,0,1,Technology and Design
2231,0,1,2,0,0,1,1,0,0,Technology and Design
2232,0,1,9,0,0,1,1,0,0,Business and Communication
2233,0,1,11,0,0,1,1,0,0,Tourism
2234,0,1,11,0,0,1,1,1,2,Tourism
2235,0,1,2,0,0,1,1,1,1,Technology and Design
2236,0,1,11,0,0,1,1,0,2,Tourism
2237,0,1,11,0,1,0,1,0,0,Tourism
2238,0,1,8,0,0,1,1,0,2,Agronomy and Veterinary Science
2239,0,1,6,0,1,0,1,0,2,Agronomy and Veterinary Science
2240,0,1,11,0,0,1,1,0,1,Tourism
2241,1,0,17,0,0,1,1,0,2,Business and Communication
2242,0,1,7,0,0,1,1,0,2,Technology and Design
2243,0,1,12,0,0,1,1,1,1,Social Services and Health
2244,0,1,11,0,0,1,1,0,0,Tourism
2245,0,1,10,0,0,1,1,0,1,Social Services and Health
2246,0,1,12,0,0,1,1,1,2,Social Services and Health
2247,0,1,12,0,0,1,1,1,2,Social Services and Health
2248,0,1,7,0,1,0,1,0,0,Technology and Design
2249,0,1,8,0,0,1,1,0,1,Agronomy and Veterinary Science
2250,0,1,10,0,0,1,1,0,0,Social Services and Health
2251,0,1,2,0,0,1,1,0,0,Technology and Design
2252,0,1,6,0,1,1,1,0,0,Agronomy and Veterinary Science
2253,0,1,7,0,0,0,1,0,0,Technology and Design
2254,0,0,17,0,0,0,1,0,0,Business and Communication
2255,0,1,11,0,0,1,1,0,0,Tourism
2256,0,1,1,0,1,0,1,0,0,Renewable Energies
2257,0,1,4,0,0,1,1,0,2,Agronomy and Veterinary Science
2258,0,1,5,0,0,1,1,0,0,Technology and Design
2259,1,0,3,0,0,1,1,0,1,Social Services and Health
2260,0,1,14,0,0,1,1,1,2,Business and Communication
2261,0,1,9,0,0,1,1,0,0,Business and Communication
2262,0,1,11,0,0,1,1,0,0,Tourism
2263,0,1,4,0,1,0,1,0,0,Agronomy and Veterinary Science
2264,0,1,16,0,0,1,1,0,2,Education
2265,0,1,6,0,0,0,1,0,2,Agronomy and Veterinary Science
2266,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
2267,0,1,9,0,0,1,1,0,0,Business and Communication
2268,0,1,12,0,0,1,1,0,0,Social Services and Health
2269,1,0,17,0,0,1,1,0,0,Business and Communication
2270,1,0,17,0,0,0,1,0,0,Business and Communication
2271,0,1,5,0,0,1,1,1,1,Technology and Design
2272,1,0,17,0,0,1,1,0,0,Business and Communication
2273,1,0,3,0,0,1,1,0,0,Social Services and Health
2274,1,1,2,0,0,1,1,0,0,Technology and Design
2275,0,0,17,0,0,0,1,0,0,Business and Communication
2276,1,0,3,0,0,1,1,0,1,Social Services and Health
2277,0,1,15,0,0,1,1,0,1,Business and Communication
2278,0,1,5,0,0,1,1,0,2,Technology and Design
2279,1,0,3,0,0,1,1,0,0,Social Services and Health
2280,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2281,0,1,4,0,0,1,1,0,2,Agronomy and Veterinary Science
2282,0,1,11,0,1,0,1,0,0,Tourism
2283,0,1,10,0,0,1,1,0,1,Social Services and Health
2284,0,1,5,0,0,1,1,0,2,Technology and Design
2285,1,1,9,0,0,0,1,0,0,Business and Communication
2286,0,0,17,0,0,1,1,0,1,Business and Communication
2287,0,1,11,0,0,1,1,1,1,Tourism
2288,0,1,7,0,0,1,1,0,2,Technology and Design
2289,0,0,17,0,0,1,1,0,0,Business and Communication
2290,0,1,7,0,0,1,1,0,0,Technology and Design
2291,0,1,10,0,0,1,1,0,1,Social Services and Health
2292,0,1,9,0,0,1,1,0,0,Business and Communication
2293,0,1,15,0,0,1,1,0,1,Business and Communication
2294,0,1,2,0,0,0,1,0,0,Technology and Design
2295,0,1,14,0,0,1,1,0,1,Business and Communication
2296,0,1,9,0,0,1,1,0,0,Business and Communication
2297,0,1,10,0,0,1,1,0,1,Social Services and Health
2298,0,1,10,0,0,1,1,0,1,Social Services and Health
2299,0,1,11,0,0,0,1,0,0,Tourism
2300,0,1,7,0,0,1,1,0,2,Technology and Design
2301,0,1,5,0,0,1,1,0,2,Technology and Design
2302,0,1,9,0,1,1,1,1,2,Business and Communication
2303,0,1,7,0,0,1,1,0,2,Technology and Design
2304,0,1,9,0,0,1,1,0,0,Business and Communication
2305,0,1,5,0,0,1,1,1,2,Technology and Design
2306,0,1,8,0,0,0,1,0,0,Agronomy and Veterinary Science
2307,0,0,17,0,0,1,1,0,0,Business and Communication
2308,0,1,12,0,0,1,1,0,0,Social Services and Health
2309,0,1,7,0,0,1,1,1,1,Technology and Design
2310,0,1,10,0,0,1,1,1,1,Social Services and Health
2311,0,1,12,0,0,1,1,0,1,Social Services and Health
2312,0,1,9,0,0,1,1,1,0,Business and Communication
2313,0,1,8,0,0,1,1,0,1,Agronomy and Veterinary Science
2314,0,1,10,0,0,1,1,0,1,Social Services and Health
2315,0,1,8,0,0,1,1,0,0,Agronomy and Veterinary Science
2316,0,1,7,0,1,0,1,0,0,Technology and Design
2317,0,0,17,0,0,1,1,0,0,Business and Communication
2318,0,1,5,0,0,1,1,0,0,Technology and Design
2319,0,1,11,0,0,1,1,0,1,Tourism
2320,0,1,10,0,0,1,1,0,0,Social Services and Health
2321,0,1,5,0,0,1,1,0,2,Technology and Design
2322,1,0,17,0,0,1,1,0,0,Business and Communication
2323,0,1,12,0,0,1,1,0,2,Social Services and Health
2324,0,1,10,0,0,1,1,0,1,Social Services and Health
2325,1,1,7,0,0,1,1,0,0,Technology and Design
2326,0,1,7,0,0,1,1,0,2,Technology and Design
2327,1,0,17,0,0,0,1,0,0,Business and Communication
2328,0,1,2,0,0,1,1,1,1,Technology and Design
2329,1,1,5,0,1,0,1,1,0,Technology and Design
2330,0,0,3,0,0,1,1,0,0,Social Services and Health
2331,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
2332,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2333,0,1,2,0,0,1,1,1,0,Technology and Design
2334,0,1,14,0,0,1,1,1,1,Business and Communication
2335,0,1,5,0,0,1,1,1,1,Technology and Design
2336,0,0,17,0,0,1,1,0,0,Business and Communication
2337,0,1,8,0,0,1,1,0,0,Agronomy and Veterinary Science
2338,0,1,7,0,1,1,1,0,0,Technology and Design
2339,0,1,7,0,0,1,1,0,2,Technology and Design
2340,0,1,4,0,0,0,1,0,0,Agronomy and Veterinary Science
2341,0,1,7,0,0,1,1,0,2,Technology and Design
2342,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2343,0,0,17,0,0,1,1,0,1,Business and Communication
2344,0,1,12,0,0,1,1,0,1,Social Services and Health
2345,0,1,6,0,0,1,1,1,1,Agronomy and Veterinary Science
2346,0,1,14,0,0,1,1,0,2,Business and Communication
2347,0,1,7,0,0,1,1,0,1,Technology and Design
2348,0,1,14,1,0,1,1,1,0,Business and Communication
2349,0,1,11,0,0,1,1,0,1,Tourism
2350,0,1,12,0,0,1,1,0,1,Social Services and Health
2351,0,1,8,0,0,1,1,0,1,Agronomy and Veterinary Science
2352,0,1,8,0,0,1,1,0,1,Agronomy and Veterinary Science
2353,0,1,14,0,0,1,1,1,1,Business and Communication
2354,0,1,6,0,0,1,1,0,0,Agronomy and Veterinary Science
2355,0,1,14,0,0,1,1,0,1,Business and Communication
2356,0,1,2,0,0,1,1,0,1,Technology and Design
2357,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
2358,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2359,0,1,11,0,0,1,1,0,0,Tourism
2360,0,1,7,0,1,1,1,0,2,Technology and Design
2361,0,1,15,0,0,1,1,0,0,Business and Communication
2362,0,1,9,0,0,1,1,0,1,Business and Communication
2363,0,1,7,0,0,1,1,0,2,Technology and Design
2364,0,1,4,0,0,1,1,1,2,Agronomy and Veterinary Science
2365,0,1,15,0,0,1,1,0,1,Business and Communication
2366,0,1,2,0,1,1,1,0,2,Technology and Design
2367,0,1,8,0,0,1,1,0,1,Agronomy and Veterinary Science
2368,0,1,15,0,0,0,1,0,2,Business and Communication
2369,0,1,8,0,0,1,1,0,0,Agronomy and Veterinary Science
2370,0,1,4,0,0,1,1,0,2,Agronomy and Veterinary Science
2371,0,1,2,0,0,1,1,1,1,Technology and Design
2372,0,1,2,1,0,1,1,0,2,Technology and Design
2373,0,1,14,0,0,1,1,0,2,Business and Communication
2374,0,1,8,0,0,1,1,0,2,Agronomy and Veterinary Science
2375,0,1,14,0,0,0,1,0,0,Business and Communication
2376,0,1,9,0,0,1,1,1,1,Business and Communication
2377,0,1,9,0,0,0,1,0,0,Business and Communication
2378,0,0,17,0,0,0,1,0,0,Business and Communication
2379,0,1,8,0,0,1,1,1,1,Agronomy and Veterinary Science
2380,0,1,11,0,0,1,1,1,1,Tourism
2381,0,1,5,0,0,1,1,1,1,Technology and Design
2382,0,1,7,0,0,1,1,0,0,Technology and Design
2383,0,1,4,0,1,1,1,0,2,Agronomy and Veterinary Science
2384,0,1,7,0,0,1,1,0,2,Technology and Design
2385,0,1,5,0,0,1,1,0,1,Technology and Design
2386,0,1,15,0,0,1,1,0,2,Business and Communication
2387,0,1,2,0,1,0,1,0,1,Technology and Design
2388,0,1,9,0,0,1,1,1,0,Business and Communication
2389,0,1,10,0,0,1,1,0,0,Social Services and Health
2390,1,1,4,0,1,0,1,0,0,Agronomy and Veterinary Science
2391,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
2392,0,1,9,0,0,1,1,0,2,Business and Communication
2393,0,1,11,0,0,1,1,0,0,Tourism
2394,0,1,9,0,0,1,1,1,1,Business and Communication
2395,0,1,15,0,0,1,1,0,2,Business and Communication
2396,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
2397,0,1,15,0,0,1,1,0,2,Business and Communication
2398,0,1,15,0,0,1,1,0,1,Business and Communication
2399,0,1,12,0,0,1,1,0,1,Social Services and Health
2400,0,0,3,0,0,1,1,0,0,Social Services and Health
2401,1,0,17,0,0,1,1,0,1,Business and Communication
2402,0,1,9,0,0,0,1,0,0,Business and Communication
2403,0,1,12,0,0,1,1,0,1,Social Services and Health
2404,0,1,12,0,1,0,1,0,0,Social Services and Health
2405,1,0,3,0,0,0,1,0,1,Social Services and Health
2406,1,1,2,0,0,1,1,0,1,Technology and Design
2407,0,1,12,0,1,0,1,0,0,Social Services and Health
2408,0,0,17,0,0,1,1,0,0,Business and Communication
2409,1,0,17,0,0,1,1,0,0,Business and Communication
2410,0,1,7,0,0,1,1,0,0,Technology and Design
2411,1,0,3,0,0,0,0,0,0,Social Services and Health
2412,1,0,17,0,0,1,0,0,2,Business and Communication
2413,1,0,3,0,0,1,0,0,1,Social Services and Health
2414,0,1,9,0,0,1,1,0,1,Business and Communication
2415,0,1,10,0,0,1,1,0,0,Social Services and Health
2416,0,1,5,1,0,1,1,1,0,Technology and Design
2417,0,0,17,0,0,1,1,0,1,Business and Communication
2418,0,1,2,0,0,0,1,1,1,Technology and Design
2419,0,1,4,0,0,1,1,0,2,Agronomy and Veterinary Science
2420,0,1,6,0,0,1,1,0,0,Agronomy and Veterinary Science
2421,1,0,17,0,0,1,1,0,0,Business and Communication
2422,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2423,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
2424,0,1,7,0,0,1,1,0,0,Technology and Design
2425,0,1,9,0,0,0,1,0,0,Business and Communication
2426,0,0,17,0,0,0,1,0,0,Business and Communication
2427,1,1,14,0,0,1,1,1,1,Business and Communication
2428,0,1,4,0,0,1,1,0,0,Agronomy and Veterinary Science
2429,0,1,7,0,0,1,1,0,0,Technology and Design
2430,0,1,15,0,0,1,1,1,1,Business and Communication
2431,0,0,17,0,0,1,1,1,1,Business and Communication
2432,0,1,15,0,0,1,1,1,0,Business and Communication
2433,0,1,7,0,0,1,1,0,2,Technology and Design
2434,1,1,6,0,0,1,1,0,2,Agronomy and Veterinary Science
2435,0,1,7,0,0,1,1,0,1,Technology and Design
2436,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2437,0,1,7,0,0,1,1,1,0,Technology and Design
2438,0,1,4,0,0,0,1,0,0,Agronomy and Veterinary Science
2439,0,1,14,0,0,1,1,0,0,Business and Communication
2440,0,1,9,0,0,0,1,0,0,Business and Communication
2441,0,0,3,0,0,1,1,0,2,Social Services and Health
2442,1,1,14,0,0,1,1,0,0,Business and Communication
2443,1,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2444,0,1,16,0,0,1,1,0,0,Education
2445,0,1,12,0,0,1,1,0,2,Social Services and Health
2446,0,0,17,0,0,1,1,0,0,Business and Communication
2447,1,1,11,0,0,1,1,0,1,Tourism
2448,0,1,7,0,1,0,1,0,0,Technology and Design
2449,0,0,17,0,0,1,1,0,0,Business and Communication
2450,0,1,2,0,1,0,1,0,2,Technology and Design
2451,0,1,4,0,1,0,1,0,0,Agronomy and Veterinary Science
2452,0,1,6,0,0,1,1,0,1,Agronomy and Veterinary Science
2453,0,1,2,0,0,1,1,0,2,Technology and Design
2454,0,1,7,0,0,1,1,1,0,Technology and Design
2455,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2456,0,1,5,0,0,1,1,0,1,Technology and Design
2457,0,1,9,0,0,1,1,0,2,Business and Communication
2458,0,1,7,0,0,1,1,0,0,Technology and Design
2459,0,1,9,0,0,1,1,0,1,Business and Communication
2460,1,1,15,0,0,1,1,0,0,Business and Communication
2461,0,1,11,0,0,1,1,0,0,Tourism
2462,0,1,2,0,0,1,1,0,0,Technology and Design
2463,0,1,11,0,1,1,1,1,0,Tourism
2464,1,0,17,0,1,0,1,0,0,Business and Communication
2465,0,1,8,0,1,1,1,0,0,Agronomy and Veterinary Science
2466,0,1,7,0,0,1,1,0,2,Technology and Design
2467,0,1,4,0,0,1,1,1,2,Agronomy and Veterinary Science
2468,0,1,5,0,0,1,1,0,0,Technology and Design
2469,1,1,9,0,0,1,1,0,0,Business and Communication
2470,0,1,8,0,0,1,1,0,2,Agronomy and Veterinary Science
2471,1,1,6,0,0,0,1,0,0,Agronomy and Veterinary Science
2472,0,1,14,0,0,1,1,0,0,Business and Communication
2473,0,1,4,0,0,0,1,0,0,Agronomy and Veterinary Science
2474,0,1,15,0,0,1,1,0,1,Business and Communication
2475,1,0,3,0,1,0,1,0,0,Social Services and Health
2476,0,1,12,0,0,1,1,1,1,Social Services and Health
2477,0,1,11,0,0,1,1,0,2,Tourism
2478,0,1,12,0,0,1,1,0,1,Social Services and Health
2479,0,1,9,0,0,1,1,0,0,Business and Communication
2480,0,1,2,0,0,1,1,0,2,Technology and Design
2481,0,1,5,0,0,1,1,1,1,Technology and Design
2482,0,0,17,0,0,1,1,0,1,Business and Communication
2483,0,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2484,1,1,9,0,0,1,1,0,1,Business and Communication
2485,1,1,4,0,0,0,1,0,0,Agronomy and Veterinary Science
2486,0,1,14,0,0,1,1,0,0,Business and Communication
2487,0,1,9,0,0,1,1,0,0,Business and Communication
2488,0,1,9,0,0,1,1,0,2,Business and Communication
2489,0,1,11,0,0,1,1,1,1,Tourism
2490,0,1,15,0,0,1,1,0,2,Business and Communication
2491,0,1,9,0,0,1,1,0,2,Business and Communication
2492,0,0,3,0,1,0,1,0,0,Social Services and Health
2493,1,1,4,0,0,1,1,0,1,Agronomy and Veterinary Science
2494,0,1,15,0,1,1,1,1,1,Business and Communication
2495,0,1,15,0,0,1,1,0,1,Business and Communication
2496,0,1,2,0,0,1,1,1,1,Technology and Design
2497,1,0,3,0,0,1,0,0,1,Social Services and Health
2498,0,1,2,0,0,1,1,1,0,Technology and Design
2499,0,1,10,1,1,1,0,0,0,Social Services and Health
2500,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
2501,1,0,3,0,0,1,0,0,1,Social Services and Health
2502,0,1,1,0,0,1,0,0,1,Renewable Energies
2503,1,1,12,0,0,1,0,1,1,Social Services and Health
2504,0,1,16,0,0,1,0,0,0,Education
2505,0,1,12,0,0,1,0,1,1,Social Services and Health
2506,0,1,13,0,0,1,0,0,1,Social Services and Health
2507,0,0,3,0,0,1,1,1,1,Social Services and Health
2508,0,1,2,0,0,1,1,1,1,Technology and Design
2509,0,1,5,0,0,1,1,0,1,Technology and Design
2510,0,1,15,0,0,0,0,0,0,Business and Communication
2511,0,1,12,0,0,1,0,0,2,Social Services and Health
2512,0,1,12,0,0,1,0,0,1,Social Services and Health
2513,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
2514,0,1,14,0,0,1,0,0,0,Business and Communication
2515,0,1,7,0,0,1,1,0,2,Technology and Design
2516,0,1,5,0,0,1,0,1,1,Technology and Design
2517,0,1,12,0,0,1,0,1,1,Social Services and Health
2518,0,1,11,0,0,1,0,1,1,Tourism
2519,0,1,15,0,0,1,0,1,1,Business and Communication
2520,0,1,11,0,0,1,0,1,1,Tourism
2521,0,1,11,0,0,1,0,0,1,Tourism
2522,0,1,12,0,0,1,0,1,1,Social Services and Health
2523,0,1,16,0,0,1,0,0,0,Education
2524,0,1,10,0,0,1,0,1,0,Social Services and Health
2525,0,1,6,0,0,1,0,0,1,Agronomy and Veterinary Science
2526,0,1,5,0,0,1,0,1,0,Technology and Design
2527,0,1,12,0,0,1,0,1,1,Social Services and Health
2528,0,1,15,0,0,1,0,0,1,Business and Communication
2529,0,1,9,0,0,1,0,1,1,Business and Communication
2530,0,1,15,0,1,1,0,0,1,Business and Communication
2531,0,1,4,0,0,1,0,1,1,Agronomy and Veterinary Science
2532,0,1,10,0,0,1,0,1,1,Social Services and Health
2533,0,1,8,0,0,1,0,1,2,Agronomy and Veterinary Science
2534,0,1,10,0,0,1,0,1,1,Social Services and Health
2535,0,1,16,0,0,1,0,0,2,Education
2536,0,1,8,0,0,1,0,0,2,Agronomy and Veterinary Science
2537,0,1,14,0,0,1,0,0,1,Business and Communication
2538,0,1,14,1,1,1,0,0,1,Business and Communication
2539,0,1,8,0,0,1,0,1,1,Agronomy and Veterinary Science
2540,0,1,9,0,0,1,0,0,0,Business and Communication
2541,0,1,16,0,0,1,0,1,0,Education
2542,0,1,13,0,0,1,0,1,1,Social Services and Health
2543,0,1,5,0,0,1,0,0,0,Technology and Design
2544,0,1,4,0,0,1,0,0,2,Agronomy and Veterinary Science
2545,0,1,15,0,0,1,0,0,1,Business and Communication
2546,0,1,10,0,0,1,0,0,1,Social Services and Health
2547,0,1,12,0,0,1,0,0,1,Social Services and Health
2548,0,1,15,0,0,1,1,1,1,Business and Communication
2549,0,1,11,0,1,1,1,1,0,Tourism
2550,0,0,3,0,0,1,0,0,1,Social Services and Health
2551,0,1,5,0,0,1,0,1,2,Technology and Design
2552,0,0,3,0,0,1,0,0,1,Social Services and Health
2553,0,0,17,0,1,1,1,0,0,Business and Communication
2554,0,1,7,0,1,1,1,0,2,Technology and Design
2555,0,1,7,0,0,1,1,0,2,Technology and Design
2556,0,1,9,0,0,1,0,0,1,Business and Communication
2557,0,1,2,0,0,1,0,0,2,Technology and Design
2558,0,1,9,0,0,1,0,0,2,Business and Communication
2559,0,1,15,0,0,1,0,0,0,Business and Communication
2560,0,1,16,0,0,1,0,0,1,Education
2561,0,1,12,0,0,1,0,0,1,Social Services and Health
2562,1,1,12,0,0,1,0,0,0,Social Services and Health
2563,0,1,10,0,0,1,0,0,2,Social Services and Health
2564,0,1,11,0,0,1,0,1,1,Tourism
2565,0,1,10,0,0,1,1,0,1,Social Services and Health
2566,0,1,12,0,0,1,0,1,1,Social Services and Health
2567,0,0,3,0,0,1,0,0,2,Social Services and Health
2568,0,1,9,0,1,1,0,0,2,Business and Communication
2569,0,1,15,0,0,1,0,1,1,Business and Communication
2570,0,1,12,0,1,1,0,0,1,Social Services and Health
2571,0,1,12,0,0,1,0,0,1,Social Services and Health
2572,0,1,10,0,1,1,0,0,1,Social Services and Health
2573,0,1,12,0,0,1,0,0,1,Social Services and Health
2574,0,1,15,0,0,1,0,1,1,Business and Communication
2575,1,0,3,0,0,1,0,0,1,Social Services and Health
2576,0,1,6,0,1,1,0,0,0,Agronomy and Veterinary Science
2577,0,1,11,0,0,1,0,0,0,Tourism
2578,0,1,12,0,0,1,0,0,1,Social Services and Health
2579,0,1,10,0,0,1,0,0,1,Social Services and Health
2580,0,1,10,0,0,1,0,1,1,Social Services and Health
2581,0,1,4,0,0,0,0,0,0,Agronomy and Veterinary Science
2582,0,1,9,0,0,1,0,0,1,Business and Communication
2583,0,0,17,0,0,1,0,0,2,Business and Communication
2584,0,1,16,0,0,1,0,0,1,Education
2585,0,0,3,0,0,1,0,0,1,Social Services and Health
2586,0,1,9,0,0,1,0,0,2,Business and Communication
2587,0,1,9,0,0,1,0,0,2,Business and Communication
2588,0,1,16,0,0,1,0,0,0,Education
